"","State","week","avg_stay_put"
"88","AL","51",0.190785471698113
"89","AL","52",0.217505531914894
"90","AL","53",0.189591924686192
"91","AR","09",0.197422089552239
"92","AR","10",0.146635572033898
"93","AR","11",0.168620553191489
"94","AR","12",0.221387957894737
"95","AR","13",0.237251800847458
"96","AR","14",0.236489386892178
"97","AR","15",0.237912405063291
"98","AR","16",0.223506909871245
"99","AR","17",0.217143255319149
"100","AR","18",0.197224743589744
"101","AR","19",0.188263884120172
"102","AR","20",0.201132807775378
"103","AR","21",0.184292456896552
"104","AR","22",0.192867818574514
"105","AR","23",0.177068785249458
"106","AR","24",0.183523606911447
"107","AR","25",0.17987487012987
"108","AR","26",0.190387024070022
"109","AR","27",0.183964157549234
"110","AR","28",0.189227467532468
"111","AR","29",0.192031688596491
"112","AR","30",0.194416637554585
"113","AR","31",0.191176822222222
"114","AR","32",0.18386703125
"115","AR","33",0.191984282511211
"116","AR","34",0.184518054298643
"117","AR","35",0.193196410835214
"118","AR","36",0.179041779279279
"119","AR","37",0.185000523917995
"120","AR","38",0.174340114416476
"121","AR","39",0.185845046296296
"122","AR","40",0.176336111111111
"123","AR","41",0.182428528037383
"124","AR","42",0.180969203747073
"125","AR","43",0.187534339622642
"126","AR","44",0.190828412322275
"127","AR","45",0.180500926365796
"128","AR","46",0.190190976190476
"129","AR","47",0.193610238095238
"130","AR","48",0.223524653937947
"131","AR","49",0.197166730310263
"132","AR","50",0.201816561743341
"133","AR","51",0.204211646191646
"134","AR","52",0.226532357320099
"135","AR","53",0.213118165938865
"136","AS","09",0.295915
"137","AS","10",0.228819285714286
"138","AS","11",0.237413571428571
"139","AS","12",0.251138571428571
"140","AS","13",0.320860714285714
"141","AS","14",0.318808571428571
"142","AS","15",0.332819285714286
"143","AS","16",0.312012857142857
"144","AS","17",0.295303571428571
"145","AS","18",0.293605714285714
"146","AS","19",0.26992
"147","AS","20",0.278938571428571
"148","AS","21",0.274492142857143
"149","AS","22",0.267097857142857
"150","AS","23",0.261057142857143
"151","AS","24",0.257987142857143
"152","AS","25",0.242997142857143
"153","AS","26",0.25704
"154","AS","27",0.265666428571429
"155","AS","28",0.2512
"156","AS","29",0.271985714285714
"157","AS","30",0.252067857142857
"158","AS","31",0.26578
"159","AS","32",0.267823571428571
"160","AS","33",0.266036428571429
"161","AS","34",0.250760714285714
"162","AS","35",0.243385714285714
"163","AS","36",0.248197857142857
"164","AS","37",0.254205
"165","AS","38",0.229961428571429
"166","AS","39",0.236977857142857
"167","AS","40",0.240415714285714
"168","AS","41",0.250297857142857
"169","AS","42",0.282075
"170","AS","43",0.258315
"171","AS","44",0.237677142857143
"172","AS","45",0.243719285714286
"173","AS","46",0.253777857142857
"174","AS","47",0.245068571428571
"175","AS","48",0.249723571428571
"176","AS","49",0.241277857142857
"177","AS","50",0.231300714285714
"178","AS","51",0.235075714285714
"179","AS","52",0.254450714285714
"180","AS","53",0.25650875
"181","AZ","09",0.187587142857143
"182","AZ","10",0.138530098039216
"183","AZ","11",0.153020198019802
"184","AZ","12",0.200885145631068
"185","AZ","13",0.235699900990099
"186","AZ","14",0.243712
"187","AZ","15",0.258312079207921
"188","AZ","16",0.254911616161616
"189","AZ","17",0.255673737373737
"190","AZ","18",0.242544285714286
"191","AZ","19",0.230505408163265
"192","AZ","20",0.223477070707071
"193","AZ","21",0.21192193877551
"194","AZ","22",0.219572346938776
"195","AZ","23",0.207155816326531
"196","AZ","24",0.206573163265306
"197","AZ","25",0.21345
"198","AZ","26",0.220797448979592
"199","AZ","27",0.219889489795918
"200","AZ","28",0.226350918367347
"201","AZ","29",0.223435612244898
"202","AZ","30",0.222917346938776
"203","AZ","31",0.217705510204082
"204","AZ","32",0.20877693877551
"205","AZ","33",0.213370306122449
"206","AZ","34",0.210596224489796
"207","AZ","35",0.20971612244898
"208","AZ","36",0.197833673469388
"209","AZ","37",0.199746020408163
"210","AZ","38",0.194602244897959
"211","AZ","39",0.198661734693878
"212","AZ","40",0.196133163265306
"213","AZ","41",0.197410306122449
"214","AZ","42",0.197773571428571
"215","AZ","43",0.196926020408163
"216","AZ","44",0.197235918367347
"217","AZ","45",0.200407755102041
"218","AZ","46",0.207305408163265
"219","AZ","47",0.20574306122449
"220","AZ","48",0.228025816326531
"221","AZ","49",0.212860816326531
"222","AZ","50",0.222362142857143
"223","AZ","51",0.216360816326531
"224","AZ","52",0.235925918367347
"225","AZ","53",0.214075
"226","CA","09",0.195003090909091
"227","CA","10",0.148875116883117
"228","CA","11",0.166786883116883
"229","CA","12",0.254607642487047
"230","CA","13",0.303810363636364
"231","CA","14",0.298896145833333
"232","CA","15",0.30454948051948
"233","CA","16",0.281494651162791
"234","CA","17",0.274491096605744
"235","CA","18",0.256731194805195
"236","CA","19",0.240808649350649
"237","CA","20",0.249201744791667
"238","CA","21",0.234437350649351
"239","CA","22",0.235264649350649
"240","CA","23",0.216624233766234
"241","CA","24",0.211078181818182
"242","CA","25",0.203561636363636
"243","CA","26",0.208828311688312
"244","CA","27",0.206548779220779
"245","CA","28",0.211478545454545
"246","CA","29",0.215421532467532
"247","CA","30",0.216338467532468
"248","CA","31",0.212498025974026
"249","CA","32",0.206031012987013
"250","CA","33",0.211698675324675
"251","CA","34",0.216373792207792
"252","CA","35",0.213072337662338
"253","CA","36",0.204303402597403
"254","CA","37",0.216740805194805
"255","CA","38",0.206858492063492
"256","CA","39",0.205486824146982
"257","CA","40",0.204084248021108
"258","CA","41",0.202280682414698
"259","CA","42",0.202120235602094
"260","CA","43",0.203425104166667
"261","CA","44",0.199620978835979
"262","CA","45",0.21078380952381
"263","CA","46",0.219371746031746
"264","CA","47",0.222723042328042
"265","CA","48",0.239661263157895
"266","CA","49",0.222709656084656
"267","CA","50",0.241383042328042
"268","CA","51",0.234856382978723
"269","CA","52",0.25853352
"270","CA","53",0.235214075829384
"271","CO","09",0.18003925
"272","CO","10",0.132256204379562
"273","CO","11",0.147202262773723
"274","CO","12",0.228264679245283
"275","CO","13",0.26782233463035
"276","CO","14",0.266011544401544
"277","CO","15",0.2618476953125
"278","CO","16",0.277221299212598
"279","CO","17",0.251206892430279
"280","CO","18",0.22113209486166
"281","CO","19",0.209431633466135
"282","CO","20",0.211899365079365
"283","CO","21",0.195547937743191
"284","CO","22",0.193078174603175
"285","CO","23",0.179540992063492
"286","CO","24",0.177854523809524
"287","CO","25",0.166756456692913
"288","CO","26",0.170044563492063
"289","CO","27",0.16579976284585
"290","CO","28",0.168443238866397
"291","CO","29",0.172679918699187
"292","CO","30",0.173374798387097
"293","CO","31",0.167974939759036
"294","CO","32",0.1647192
"295","CO","33",0.165918739837398
"296","CO","34",0.166359632653061
"297","CO","35",0.168469268292683
"298","CO","36",0.159240569105691
"299","CO","37",0.183146265560166
"300","CO","38",0.164627438016529
"301","CO","39",0.166935308641975
"302","CO","40",0.166419163179916
"303","CO","41",0.168798619246862
"304","CO","42",0.175304579831933
"305","CO","43",0.187912413793103
"306","CO","44",0.20038665158371
"307","CO","45",0.190792723214286
"308","CO","46",0.211113727272727
"309","CO","47",0.207255462962963
"310","CO","48",0.243789351851852
"311","CO","49",0.216156
"312","CO","50",0.226380380952381
"313","CO","51",0.218415801886792
"314","CO","52",0.229320558139535
"315","CO","53",0.215235454545455
"316","CT","09",0.201095
"317","CT","10",0.141815714285714
"318","CT","11",0.160138035714286
"319","CT","12",0.252527321428571
"320","CT","13",0.323150357142857
"321","CT","14",0.317501607142857
"322","CT","15",0.321436607142857
"323","CT","16",0.321090357142857
"324","CT","17",0.31513
"325","CT","18",0.2819975
"326","CT","19",0.26769375
"327","CT","20",0.253036071428571
"328","CT","21",0.238997142857143
"329","CT","22",0.234615892857143
"330","CT","23",0.215435357142857
"331","CT","24",0.205866607142857
"332","CT","25",0.194115535714286
"333","CT","26",0.20167125
"334","CT","27",0.202071607142857
"335","CT","28",0.201881071428571
"336","CT","29",0.19468875
"337","CT","30",0.196177142857143
"338","CT","31",0.195339107142857
"339","CT","32",0.180022142857143
"340","CT","33",0.193340714285714
"341","CT","34",0.187948214285714
"342","CT","35",0.197204821428571
"343","CT","36",0.182216964285714
"344","CT","37",0.190111964285714
"345","CT","38",0.181136607142857
"346","CT","39",0.183412857142857
"347","CT","40",0.187165178571429
"348","CT","41",0.185603571428571
"349","CT","42",0.20462375
"350","CT","43",0.195253392857143
"351","CT","44",0.213870357142857
"352","CT","45",0.193199464285714
"353","CT","46",0.213849107142857
"354","CT","47",0.214599107142857
"355","CT","48",0.242893571428571
"356","CT","49",0.236778928571429
"357","CT","50",0.224646964285714
"358","CT","51",0.269812142857143
"359","CT","52",0.252554464285714
"360","CT","53",0.223030625
"361","DC","09",0.18076
"362","DC","10",0.14022
"363","DC","11",0.164961428571429
"364","DC","12",0.28558
"365","DC","13",0.358644285714286
"366","DC","14",0.364591428571429
"367","DC","15",0.377898571428571
"368","DC","16",0.38104
"369","DC","17",0.378977142857143
"370","DC","18",0.354435714285714
"371","DC","19",0.340317142857143
"372","DC","20",0.32726
"373","DC","21",0.324815714285714
"374","DC","22",0.304102857142857
"375","DC","23",0.281917142857143
"376","DC","24",0.272864285714286
"377","DC","25",0.275831428571429
"378","DC","26",0.262615714285714
"379","DC","27",0.24776
"380","DC","28",0.260487142857143
"381","DC","29",0.25708
"382","DC","30",0.270341428571429
"383","DC","31",0.258237142857143
"384","DC","32",0.257162857142857
"385","DC","33",0.259727142857143
"386","DC","34",0.245928571428571
"387","DC","35",0.248104285714286
"388","DC","36",0.243567142857143
"389","DC","37",0.254471428571429
"390","DC","38",0.243524285714286
"391","DC","39",0.24467
"392","DC","40",0.238221428571429
"393","DC","41",0.24116
"394","DC","42",0.25594
"395","DC","43",0.249601428571429
"396","DC","44",0.257808571428571
"397","DC","45",0.243177142857143
"398","DC","46",0.264612857142857
"399","DC","47",0.261658571428571
"400","DC","48",0.27118
"401","DC","49",0.273602857142857
"402","DC","50",0.27024
"403","DC","51",0.290144285714286
"404","DC","52",0.295851428571429
"405","DC","53",0.26633
"406","DE","09",0.194663333333333
"407","DE","10",0.145425238095238
"408","DE","11",0.155367619047619
"409","DE","12",0.228329047619048
"410","DE","13",0.30209380952381
"411","DE","14",0.293004285714286
"412","DE","15",0.296387619047619
"413","DE","16",0.298305238095238
"414","DE","17",0.295430476190476
"415","DE","18",0.269587619047619
"416","DE","19",0.25754619047619
"417","DE","20",0.24546
"418","DE","21",0.24586619047619
"419","DE","22",0.230632380952381
"420","DE","23",0.208427619047619
"421","DE","24",0.198975238095238
"422","DE","25",0.19627380952381
"423","DE","26",0.192991904761905
"424","DE","27",0.192763333333333
"425","DE","28",0.201707619047619
"426","DE","29",0.194517619047619
"427","DE","30",0.200120476190476
"428","DE","31",0.196978095238095
"429","DE","32",0.202087142857143
"430","DE","33",0.201850952380952
"431","DE","34",0.191941904761905
"432","DE","35",0.194811428571429
"433","DE","36",0.182492857142857
"434","DE","37",0.19368380952381
"435","DE","38",0.185668095238095
"436","DE","39",0.189913333333333
"437","DE","40",0.187610952380952
"438","DE","41",0.189793333333333
"439","DE","42",0.200623333333333
"440","DE","43",0.195065714285714
"441","DE","44",0.206084285714286
"442","DE","45",0.188740476190476
"443","DE","46",0.206909047619048
"444","DE","47",0.204309047619048
"445","DE","48",0.227719047619048
"446","DE","49",0.22047619047619
"447","DE","50",0.213551904761905
"448","DE","51",0.232832380952381
"449","DE","52",0.244314761904762
"450","DE","53",0.214843333333333
"451","FL","09",0.188878787878788
"452","FL","10",0.15123158008658
"453","FL","11",0.154810974025974
"454","FL","12",0.210415822510822
"455","FL","13",0.25586145021645
"456","FL","14",0.271277943722944
"457","FL","15",0.278633852813853
"458","FL","16",0.271916991341991
"459","FL","17",0.263729199134199
"460","FL","18",0.238469069264069
"461","FL","19",0.220879415584416
"462","FL","20",0.217623376623377
"463","FL","21",0.212880281385281
"464","FL","22",0.218538195652174
"465","FL","23",0.212813986928105
"466","FL","24",0.201683275488069
"467","FL","25",0.194073529411765
"468","FL","26",0.204762131868132
"469","FL","27",0.210399692307692
"470","FL","28",0.213997236842105
"471","FL","29",0.213699296703297
"472","FL","30",0.217623868131868
"473","FL","31",0.215458483516484
"474","FL","32",0.208098989010989
"475","FL","33",0.207225824175824
"476","FL","34",0.208392813186813
"477","FL","35",0.208477736263736
"478","FL","36",0.196114021978022
"479","FL","37",0.207271956043956
"480","FL","38",0.207095912087912
"481","FL","39",0.196444241758242
"482","FL","40",0.195450967032967
"483","FL","41",0.194526901098901
"484","FL","42",0.191705912087912
"485","FL","43",0.192989164835165
"486","FL","44",0.187556021978022
"487","FL","45",0.193168021978022
"488","FL","46",0.206243436123348
"489","FL","47",0.193286718061674
"490","FL","48",0.215951145374449
"491","FL","49",0.196544911894273
"492","FL","50",0.196442065934066
"493","FL","51",0.196828314855876
"494","FL","52",0.225512682926829
"495","FL","53",0.197024124513619
"496","GA","09",0.177438550724638
"497","GA","10",0.147415578512397
"498","GA","11",0.142507086368366
"499","GA","12",0.190827138397503
"500","GA","13",0.22677020746888
"501","GA","14",0.237087345041322
"502","GA","15",0.2476898663926
"503","GA","16",0.234843995901639
"504","GA","17",0.231027956656347
"505","GA","18",0.203658101135191
"506","GA","19",0.191158508230453
"507","GA","20",0.188093526370217
"508","GA","21",0.190497429760666
"509","GA","22",0.195025972803347
"510","GA","23",0.179712701570681
"511","GA","24",0.180690074547391
"512","GA","25",0.175355329787234
"513","GA","26",0.184080227027027
"514","GA","27",0.183981708108108
"515","GA","28",0.189591149171271
"516","GA","29",0.187680518018018
"517","GA","30",0.190025529010239
"518","GA","31",0.185965182648402
"519","GA","32",0.181825644241733
"520","GA","33",0.18380623569794
"521","GA","34",0.184402181400689
"522","GA","35",0.187109780600462
"523","GA","36",0.174088179723502
"524","GA","37",0.182623533487298
"525","GA","38",0.179958315911731
"526","GA","39",0.17698261682243
"527","GA","40",0.172174617169374
"528","GA","41",0.179159244186047
"529","GA","42",0.173925029171529
"530","GA","43",0.173604607268464
"531","GA","44",0.170789375
"532","GA","45",0.172598723404255
"533","GA","46",0.17866
"534","GA","47",0.174452467222884
"535","GA","48",0.203516662693683
"536","GA","49",0.183875906921241
"537","GA","50",0.181393561973526
"538","GA","51",0.185796776960784
"539","GA","52",0.219788408812729
"540","GA","53",0.190163006535948
"541","GU","09",0.18192
"542","GU","10",0.146245714285714
"543","GU","11",0.154652857142857
"544","GU","12",0.269904285714286
"545","GU","13",0.352245714285714
"546","GU","14",0.336845714285714
"547","GU","15",0.385902857142857
"548","GU","16",0.360042857142857
"549","GU","17",0.337164285714286
"550","GU","18",0.311191428571429
"551","GU","19",0.288458571428571
"552","GU","20",0.257317142857143
"553","GU","21",0.239084285714286
"554","GU","22",0.236665714285714
"555","GU","23",0.218348571428571
"556","GU","24",0.214225714285714
"557","GU","25",0.210285714285714
"558","GU","26",0.219267142857143
"559","GU","27",0.22161
"560","GU","28",0.211385714285714
"561","GU","29",0.212101428571429
"562","GU","30",0.215247142857143
"563","GU","31",0.203891428571429
"564","GU","32",0.211175714285714
"565","GU","33",0.221155714285714
"566","GU","34",0.287247142857143
"567","GU","35",0.315334285714286
"568","GU","36",0.281412857142857
"569","GU","37",0.291487142857143
"570","GU","38",0.282081428571429
"571","GU","39",0.267717142857143
"572","GU","40",0.252747142857143
"573","GU","41",0.257758571428571
"574","GU","42",0.252467142857143
"575","GU","43",0.248918571428571
"576","GU","44",0.248742857142857
"577","GU","45",0.245537142857143
"578","GU","46",0.254665714285714
"579","GU","47",0.250832857142857
"580","GU","48",0.269228571428571
"581","GU","49",0.234552857142857
"582","GU","50",0.236121428571429
"583","GU","51",0.218787142857143
"584","GU","52",0.229341428571429
"585","GU","53",0.1997775
"586","HI","09",0.1814825
"587","HI","10",0.144728928571429
"588","HI","11",0.153163214285714
"589","HI","12",0.223445714285714
"590","HI","13",0.316208571428571
"591","HI","14",0.315314642857143
"592","HI","15",0.324789642857143
"593","HI","16",0.317048928571429
"594","HI","17",0.310141071428571
"595","HI","18",0.293067857142857
"596","HI","19",0.273366428571429
"597","HI","20",0.265878214285714
"598","HI","21",0.252424285714286
"599","HI","22",0.249365
"600","HI","23",0.2318075
"601","HI","24",0.233592142857143
"602","HI","25",0.222147857142857
"603","HI","26",0.228276071428571
"604","HI","27",0.223864642857143
"605","HI","28",0.22529
"606","HI","29",0.228283928571429
"607","HI","30",0.24114
"608","HI","31",0.241808928571429
"609","HI","32",0.234968214285714
"610","HI","33",0.237990357142857
"611","HI","34",0.243979285714286
"612","HI","35",0.249567142857143
"613","HI","36",0.246392857142857
"614","HI","37",0.255295
"615","HI","38",0.2460125
"616","HI","39",0.245936428571429
"617","HI","40",0.237635714285714
"618","HI","41",0.235058928571429
"619","HI","42",0.235115714285714
"620","HI","43",0.229596428571429
"621","HI","44",0.225593928571429
"622","HI","45",0.220866785714286
"623","HI","46",0.227029642857143
"624","HI","47",0.224762142857143
"625","HI","48",0.236823214285714
"626","HI","49",0.211106428571429
"627","HI","50",0.217858214285714
"628","HI","51",0.2139
"629","HI","52",0.228671428571429
"630","HI","53",0.2027125
"631","IA","09",0.183877764705882
"632","IA","10",0.132289113712375
"633","IA","11",0.149598953488372
"634","IA","12",0.21543701320132
"635","IA","13",0.241583720930233
"636","IA","14",0.22675549833887
"637","IA","15",0.242695771144279
"638","IA","16",0.23568485
"639","IA","17",0.209883867768595
"640","IA","18",0.197084671163575
"641","IA","19",0.203071283783784
"642","IA","20",0.197410370994941
"643","IA","21",0.181697736486486
"644","IA","22",0.18475851979346
"645","IA","23",0.164148959044369
"646","IA","24",0.164834584775087
"647","IA","25",0.160538307155323
"648","IA","26",0.162732495543672
"649","IA","27",0.160198522522523
"650","IA","28",0.166420637522769
"651","IA","29",0.166882222222222
"652","IA","30",0.169200131578947
"653","IA","31",0.162603036053131
"654","IA","32",0.161837041984733
"655","IA","33",0.155469766536965
"656","IA","34",0.15951780155642
"657","IA","35",0.160378858267717
"658","IA","36",0.153351765873016
"659","IA","37",0.176684352226721
"660","IA","38",0.150759714285714
"661","IA","39",0.158625627615063
"662","IA","40",0.161616317991632
"663","IA","41",0.153777411273486
"664","IA","42",0.166925407725322
"665","IA","43",0.183435863539446
"666","IA","44",0.1760195
"667","IA","45",0.16942451754386
"668","IA","46",0.201801096491228
"669","IA","47",0.194606732891832
"670","IA","48",0.225793700440529
"671","IA","49",0.187175631929047
"672","IA","50",0.195503244444444
"673","IA","51",0.186944966292135
"674","IA","52",0.225313927765237
"675","IA","53",0.224547673469388
"676","ID","09",0.196988965517241
"677","ID","10",0.146137875647668
"678","ID","11",0.15714912371134
"679","ID","12",0.188780618556701
"680","ID","13",0.240401846153846
"681","ID","14",0.249993246073298
"682","ID","15",0.230736041666667
"683","ID","16",0.220614315789474
"684","ID","17",0.217671989528796
"685","ID","18",0.202329270833333
"686","ID","19",0.185123144329897
"687","ID","20",0.191597202072539
"688","ID","21",0.1873846875
"689","ID","22",0.174219057591623
"690","ID","23",0.169570105263158
"691","ID","24",0.169176335078534
"692","ID","25",0.164248684210526
"693","ID","26",0.161841684210526
"694","ID","27",0.163178010471204
"695","ID","28",0.166307566137566
"696","ID","29",0.166487671957672
"697","ID","30",0.166800158730159
"698","ID","31",0.16765597826087
"699","ID","32",0.162566324324324
"700","ID","33",0.162911621621622
"701","ID","34",0.163343169398907
"702","ID","35",0.159766055555556
"703","ID","36",0.155432905027933
"704","ID","37",0.161997888888889
"705","ID","38",0.158175470588235
"706","ID","39",0.161459593023256
"707","ID","40",0.161913372781065
"708","ID","41",0.165493580246914
"709","ID","42",0.1714280625
"710","ID","43",0.179061
"711","ID","44",0.174944303797468
"712","ID","45",0.183661974522293
"713","ID","46",0.203085576923077
"714","ID","47",0.191825324675325
"715","ID","48",0.222332142857143
"716","ID","49",0.189845947712418
"717","ID","50",0.194485649350649
"718","ID","51",0.194413071895425
"719","ID","52",0.220717516339869
"720","ID","53",0.19691119047619
"721","IL","09",0.184139782608696
"722","IL","10",0.139377744479495
"723","IL","11",0.16069526984127
"724","IL","12",0.238438761904762
"725","IL","13",0.274432857142857
"726","IL","14",0.25043919047619
"727","IL","15",0.250585721077655
"728","IL","16",0.25447419047619
"729","IL","17",0.24582053968254
"730","IL","18",0.224122650793651
"731","IL","19",0.222674101748808
"732","IL","20",0.224601158730159
"733","IL","21",0.207050143084261
"734","IL","22",0.201925537720706
"735","IL","23",0.1816911414791
"736","IL","24",0.180837993527508
"737","IL","25",0.175824227642276
"738","IL","26",0.179786785714286
"739","IL","27",0.177195674796748
"740","IL","28",0.179892756933116
"741","IL","29",0.18220910130719
"742","IL","30",0.181947434640523
"743","IL","31",0.183365522875817
"744","IL","32",0.174595878489327
"745","IL","33",0.177285714285714
"746","IL","34",0.175107536945813
"747","IL","35",0.179374351395731
"748","IL","36",0.172909326765189
"749","IL","37",0.185080755336617
"750","IL","38",0.168245387149918
"751","IL","39",0.170700459770115
"752","IL","40",0.178405373134328
"753","IL","41",0.170101120401338
"754","IL","42",0.183644247491639
"755","IL","43",0.192135778894472
"756","IL","44",0.191080167504188
"757","IL","45",0.184802040133779
"758","IL","46",0.209809260504202
"759","IL","47",0.210888482293423
"760","IL","48",0.235910016977929
"761","IL","49",0.211116598639456
"762","IL","50",0.210109092465753
"763","IL","51",0.208546769230769
"764","IL","52",0.232968284734134
"765","IL","53",0.226159726443769
"766","IN","09",0.188660674157303
"767","IN","10",0.142457136
"768","IN","11",0.162065256410256
"769","IN","12",0.224062889245586
"770","IN","13",0.271266980830671
"771","IN","14",0.263709220985692
"772","IN","15",0.258758238095238
"773","IN","16",0.261569314194577
"774","IN","17",0.246837277070064
"775","IN","18",0.224004568690096
"776","IN","19",0.217176341853035
"777","IN","20",0.208195312
"778","IN","21",0.192725803858521
"779","IN","22",0.18850922705314
"780","IN","23",0.172175693548387
"781","IN","24",0.172571307189542
"782","IN","25",0.166061568627451
"783","IN","26",0.174406329526917
"784","IN","27",0.171745269168026
"785","IN","28",0.174695990180033
"786","IN","29",0.174410571895425
"787","IN","30",0.176732205882353
"788","IN","31",0.181630721311475
"789","IN","32",0.167679345335516
"790","IN","33",0.1724805400982
"791","IN","34",0.168472967213115
"792","IN","35",0.171787302631579
"793","IN","36",0.164177931034483
"794","IN","37",0.172257775947282
"795","IN","38",0.161024710743802
"796","IN","39",0.161597133443163
"797","IN","40",0.171889157024793
"798","IN","41",0.165295874587459
"799","IN","42",0.178128148760331
"800","IN","43",0.183377112211221
"801","IN","44",0.181769289256198
"802","IN","45",0.174541652892562
"803","IN","46",0.193018394039735
"804","IN","47",0.200233023255814
"805","IN","48",0.225839370860927
"806","IN","49",0.203316384742952
"807","IN","50",0.197679019933555
"808","IN","51",0.201264176372712
"809","IN","52",0.229699784053156
"810","IN","53",0.213883430232558
"811","KS","09",0.176752826086957
"812","KS","10",0.132805838509317
"813","KS","11",0.157055838509317
"814","KS","12",0.210146583850932
"815","KS","13",0.227753136645963
"816","KS","14",0.248625372670807
"817","KS","15",0.238613975155279
"818","KS","16",0.23596652173913
"819","KS","17",0.224921428571429
"820","KS","18",0.20423652173913
"821","KS","19",0.197419534161491
"822","KS","20",0.204232298136646
"823","KS","21",0.179009750778816
"824","KS","22",0.19074670886076
"825","KS","23",0.170255537974684
"826","KS","24",0.16870152866242
"827","KS","25",0.166640459016393
"828","KS","26",0.168734648829431
"829","KS","27",0.168374125874126
"830","KS","28",0.174928357142857
"831","KS","29",0.177607289377289
"832","KS","30",0.177708152173913
"833","KS","31",0.176811218637993
"834","KS","32",0.169359061371841
"835","KS","33",0.173778461538462
"836","KS","34",0.168251098901099
"837","KS","35",0.170015
"838","KS","36",0.161489230769231
"839","KS","37",0.17868293040293
"840","KS","38",0.157912904411765
"841","KS","39",0.166298327137546
"842","KS","40",0.163918708487085
"843","KS","41",0.163775427509294
"844","KS","42",0.170848880597015
"845","KS","43",0.180352434456929
"846","KS","44",0.185120714285714
"847","KS","45",0.171421471698113
"848","KS","46",0.188963256704981
"849","KS","47",0.190082107279693
"850","KS","48",0.222522692307692
"851","KS","49",0.191711921568627
"852","KS","50",0.1946194921875
"853","KS","51",0.190965415019763
"854","KS","52",0.218062490272374
"855","KS","53",0.209704482758621
"856","KY","09",0.207162432432432
"857","KY","10",0.169086932989691
"858","KY","11",0.190410167095116
"859","KY","12",0.246366969309463
"860","KY","13",0.262006234096692
"861","KY","14",0.264098941326531
"862","KY","15",0.271081857506361
"863","KY","16",0.266433462033462
"864","KY","17",0.266640871794872
"865","KY","18",0.235676507115136
"866","KY","19",0.236435869281046
"867","KY","20",0.227168872870249
"868","KY","21",0.22281375328084
"869","KY","22",0.213299724047306
"870","KY","23",0.198016266490765
"871","KY","24",0.200955540720961
"872","KY","25",0.197643098782138
"873","KY","26",0.207917209302326
"874","KY","27",0.198637329700272
"875","KY","28",0.205174444444444
"876","KY","29",0.206723075862069
"877","KY","30",0.212211140472879
"878","KY","31",0.214659423347398
"879","KY","32",0.199233281690141
"880","KY","33",0.20858927864215
"881","KY","34",0.205799335219236
