,id,created_time,text
36,1502794919810940929,2022-03-12 23:53:24+00:00,"RT @BlackCatUnloads: When President Biden took office, over 18 million people were receiving unemployment benefits and today only 2 million…"
37,1502794898097033219,2022-03-12 23:53:18+00:00,"RT @MuellerSheWrote: Why do we subsidize oil companies with our tax dollars if they’re raking in billions in profit, but I have to fill out…"
38,1502794879054741504,2022-03-12 23:53:14+00:00,RT @Rick62Klassen: @theToddHirsch Alberta has the highest unemployment rate west of New Brunswick while oil is at $100+… the UCP strategy o…
39,1502794873317036033,2022-03-12 23:53:13+00:00,"RT @northernck: Cdn #econ, Feb 2022:
337K new jobs
5.5% unemployment rate, lowest it’s been since Feb 2020
labour force is 1.9% (369,100) &gt;…"
40,1502794785609949194,2022-03-12 23:52:52+00:00,"RT @GogontlejangP: Unemployment has various phases. There’s a phase of looking for jobs you want,then looking for jobs you can get,then hid…"
41,1502794768232943618,2022-03-12 23:52:47+00:00,"RT @northernck: Cdn #econ, Feb 2022:
337K new jobs
5.5% unemployment rate, lowest it’s been since Feb 2020
labour force is 1.9% (369,100) &gt;…"
42,1502794745881538560,2022-03-12 23:52:42+00:00,"RT @MuellerSheWrote: Why do we subsidize oil companies with our tax dollars if they’re raking in billions in profit, but I have to fill out…"
43,1502794690252390404,2022-03-12 23:52:29+00:00,@BlackCatUnloads Republicans:  Biden slashes unemployment benefits.
44,1502794684103417856,2022-03-12 23:52:27+00:00,"RT @BlackCatUnloads: When President Biden took office, over 18 million people were receiving unemployment benefits and today only 2 million…"
45,1502794679229812745,2022-03-12 23:52:26+00:00,"@ErinPelletier8 @jjhorgan If people lost their jobs because of Covid, they sure as hell have no excuse for not working now.  Take a look at the number of jobs available and know that only a stupid fringe minority make up the falling unemployment numbers."
46,1502794615627427840,2022-03-12 23:52:11+00:00,RT @thabo_shingange: Unemployment is real… I don’t know who needs to read this but consider teaching English abroad for a few years. We are…
47,1502794608551419908,2022-03-12 23:52:09+00:00,@ML3democrats @RepCawthorn Adding jobs and decreasing unemployment doesn't count when you give back jobs from lockdowns. Only dumbasses think it does ... just saying...
48,1502794571876483073,2022-03-12 23:52:01+00:00,"RT @BlackCatUnloads: When President Biden took office, over 18 million people were receiving unemployment benefits and today only 2 million…"
49,1502794463994916867,2022-03-12 23:51:35+00:00,"RT @BlackCatUnloads: When President Biden took office, over 18 million people were receiving unemployment benefits and today only 2 million…"
50,1502794447876096000,2022-03-12 23:51:31+00:00,"RT @BillyRay5229: Again - Florida is:
#50 in Health coverage
#50 in unemployment insurance
#50 in affordable housing
#46 in teacher pay

Bu…"
51,1502794377579491330,2022-03-12 23:51:14+00:00,DEAL OF THE DAY: unemployment from Whole Foods final sale clearance at up to 70% off!
52,1502794353135206406,2022-03-12 23:51:09+00:00,"RT @BlackCatUnloads: When President Biden took office, over 18 million people were receiving unemployment benefits and today only 2 million…"
53,1502794250068676614,2022-03-12 23:50:44+00:00,@IAmSteveHarvey @Madzanehangwi Unemployment it's costing me a life I wish to have
54,1502794241369587713,2022-03-12 23:50:42+00:00,"RT @JoeBiden: One year ago today, I signed the American Rescue Plan into law. It helped deliver: 

—500 million shots in arms
—The fastest…"
55,1502794190597488644,2022-03-12 23:50:30+00:00,"RT @MuellerSheWrote: Why do we subsidize oil companies with our tax dollars if they’re raking in billions in profit, but I have to fill out…"
56,1502794166656389125,2022-03-12 23:50:24+00:00,"@covie_93 Imagine being this ill-informed

CA is # 1 in:

Covid deaths 
Unemployment 
Poverty
Cost of living 
Homelessness 
Median home prices
Debt
Inequity
Income tax rates 
Gas tax
Worst roads
Being least business friendly

And we’ve lost population two years in a row.
#thirdworldcountry"
57,1502794145076682755,2022-03-12 23:50:19+00:00,"RT @kcranews: Sacramento County holds one of the highest unemployment rates in the state, with more than 59,000 individuals without a job.…"
58,1502794136818171908,2022-03-12 23:50:17+00:00,"@bhenriesri The fact that to don't realize that big corporations not only support, but actively lobby for min wage increases shows how little you understand the economy. This will only further unemployment, and is regressive in nature."
59,1502794066517504002,2022-03-12 23:50:00+00:00,"RT @JeremyRedfernFL: @NikkiFried Florida is ranked #1 for higher education by @usnews, we have a 3.5% unemployment rate, and Florida is the…"
60,1502793951522209794,2022-03-12 23:49:33+00:00,"RT @MuellerSheWrote: Why do we subsidize oil companies with our tax dollars if they’re raking in billions in profit, but I have to fill out…"
61,1502793929904861196,2022-03-12 23:49:28+00:00,"RT @MuellerSheWrote: Why do we subsidize oil companies with our tax dollars if they’re raking in billions in profit, but I have to fill out…"
62,1502793793170554881,2022-03-12 23:48:55+00:00,"RT @MuellerSheWrote: Why do we subsidize oil companies with our tax dollars if they’re raking in billions in profit, but I have to fill out…"
63,1502793773922889728,2022-03-12 23:48:50+00:00,"RT @MuellerSheWrote: Why do we subsidize oil companies with our tax dollars if they’re raking in billions in profit, but I have to fill out…"
64,1502793748123639820,2022-03-12 23:48:44+00:00,"@Trevornoah FINALLY admitting Trump was right! World leaders RESPECTED him, US economy WAS great, unemployment WAS lowest! Now we r on brink of WW3 thx 2 Biden &amp; FAILED DEMOCRAT POLICIES"
65,1502793722353827840,2022-03-12 23:48:38+00:00,"RT @MuellerSheWrote: Why do we subsidize oil companies with our tax dollars if they’re raking in billions in profit, but I have to fill out…"
66,1502793716825796612,2022-03-12 23:48:37+00:00,"RT @FeidlerKris: @MarshaBlackburn Biden has created 7mill jobs..a record in first 13 months..tamed pandemic, passed infrastructure, seated…"
67,1502793610995118087,2022-03-12 23:48:12+00:00,I don't work for any major company and I'm tired of these people ripping me off and I never got paid by a major company all I got was unemployment and money I work for and they keep keep trying to keep me broke... I don't have to watch it sign see u in court stop lying
68,1502793600832360456,2022-03-12 23:48:09+00:00,"RT @RealPatriot56: We don't go from the best economy with lowest inflation, lowest unemployment, safest, most energy independent status in…"
69,1502793598655422467,2022-03-12 23:48:09+00:00,Ridge Holland should be visiting the back of the line at the unemployment office. Dude literally has almost killed 2 people https://t.co/a0gjEZAGUI
70,1502793519051821056,2022-03-12 23:47:50+00:00,"@RepThomasMassie The Biden administration has a long list of metrics to make the case that the U.S. is enjoying the strongest economic recovery from Covid-19 in the world: low unemployment, higher wages, a record 6.4 million jobs created in 2021. https://t.co/xkB6JVQ5re"
71,1502793465859481600,2022-03-12 23:47:37+00:00,"RT @MuellerSheWrote: Why do we subsidize oil companies with our tax dollars if they’re raking in billions in profit, but I have to fill out…"
72,1502793385354088448,2022-03-12 23:47:18+00:00,"RT @MuellerSheWrote: Why do we subsidize oil companies with our tax dollars if they’re raking in billions in profit, but I have to fill out…"
73,1502793372762845189,2022-03-12 23:47:15+00:00,"@Seyphorah @MonicaCrowley Hmm, we have more immigrants than before. How did we manage before &amp; at this point. You need to understand. People stopped working for that extra supplement to the unemployment check &amp; then Biden kept it going longer than necessary. Inset mandates here."
74,1502793371550724099,2022-03-12 23:47:14+00:00,"RT @MuellerSheWrote: Why do we subsidize oil companies with our tax dollars if they’re raking in billions in profit, but I have to fill out…"
75,1502793323848871943,2022-03-12 23:47:03+00:00,"RT @JustinAHorwitz: In President Biden’s first full year in office, the unemployment rate has gone from 6.4% to 3.8%.

That is the largest…"
76,1502793309822996484,2022-03-12 23:47:00+00:00,"RT @JustinAHorwitz: In President Biden’s first full year in office, the unemployment rate has gone from 6.4% to 3.8%.

That is the largest…"
77,1502793120584552450,2022-03-12 23:46:15+00:00,RT @UtherBelenos: @McFaul Not just embargo on oil relates goods. Embargo on everything. They have to be busy dealing with internal civil un…
78,1502793104763539456,2022-03-12 23:46:11+00:00,"RT @ibizateacher: @HelenSalmon2 Just as bad here in Spain, while unemployment is 10% higher and the GBP £ is up 10% against the Euro… https…"
79,1502793050237636613,2022-03-12 23:45:58+00:00,@TonyFergusonXT Stop tweeting and get ready for the unemployment line!
80,1502793021439553543,2022-03-12 23:45:51+00:00,"RT @BlackCatUnloads: When President Biden took office, over 18 million people were receiving unemployment benefits and today only 2 million…"
81,1502792985603362816,2022-03-12 23:45:42+00:00,"RT @reem_lafe: #Photos | Rehan Sharab, a Palestinian from Khan Yunis in the southern Gaza Strip, makes handmade lanterns at home to market…"
82,1502792973808975872,2022-03-12 23:45:40+00:00,"RT @JeremyRedfernFL: @NikkiFried Florida is ranked #1 for higher education by @usnews, we have a 3.5% unemployment rate, and Florida is the…"
83,1502792877633646598,2022-03-12 23:45:17+00:00,nys can have back every cent of my unemployment in my good red blood
84,1502792876094328834,2022-03-12 23:45:16+00:00,"RT @MuellerSheWrote: Why do we subsidize oil companies with our tax dollars if they’re raking in billions in profit, but I have to fill out…"
85,1502792864312483843,2022-03-12 23:45:14+00:00,"RT @AmirJafarzade77: #BTC #News #Economics 📊🌐
1/4
👉 The US Consumer Price Index (CPI) [7.9%] is the largest annual rate increase in the Uni…"
86,1502792785430126592,2022-03-12 23:44:55+00:00,"@SallyMa41667251 @GavinNewsom @RuadhMairi CA is # 1 in:

Covid deaths 
Unemployment 
Poverty
Cost of living 
Homelessness 
Median home prices
Debt
Inequity
Income tax rates 
Gas tax
Worst roads 
Being least business friendly 

And now we’ve lost population two years in a row.
#thirdworldcountry"
87,1502792769261248513,2022-03-12 23:44:51+00:00,"RT @ewarren: One year ago, vaccines were hard to find, so many schools were closed, &amp; experts said it’d take years for unemployment to drop…"
88,1502792752060268547,2022-03-12 23:44:47+00:00,"@Timmy39536168 @GavinNewsom So you’re a sadomasochist.

Cool.

CA is # 1 in:

Covid deaths
Unemployment
Poverty
Cost of living 
Homelessness 
Median home prices
Debt
Inequity
Income tax rates 
Gas tax
Worst roads 
Being least business friendly 

&amp; we’ve lost population two years in a row.
#thirdworldcountry"
89,1502792724923260930,2022-03-12 23:44:40+00:00,"RT @JeremyRedfernFL: @NikkiFried Florida is ranked #1 for higher education by @usnews, we have a 3.5% unemployment rate, and Florida is the…"
90,1502792715481849856,2022-03-12 23:44:38+00:00,"RT @BlackCatUnloads: When President Biden took office, over 18 million people were receiving unemployment benefits and today only 2 million…"
91,1502792706422030338,2022-03-12 23:44:36+00:00,"RT @Rothbard1776: Media in 2020: Trump is solely responsible for the highest unemployment rate and worst GDP since the Great Depression.

M…"
92,1502792662675566593,2022-03-12 23:44:25+00:00,"RT @MuellerSheWrote: Why do we subsidize oil companies with our tax dollars if they’re raking in billions in profit, but I have to fill out…"
93,1502792616437587969,2022-03-12 23:44:14+00:00,"RT @MuellerSheWrote: Why do we subsidize oil companies with our tax dollars if they’re raking in billions in profit, but I have to fill out…"
94,1502792560351526915,2022-03-12 23:44:01+00:00,"RT @erbmjha: Be it Unemployment or Crime against Women

Rajasthan under Congress comes at top in both cases https://t.co/rQKrknv1At"
95,1502792545968877572,2022-03-12 23:43:58+00:00,"RT @FeidlerKris: @GOPChairwoman @JobCreatorsUSA Biden has created 7mill jobs..a record in first 13 months..tamed pandemic, passed infrastru…"
96,1502792471515996163,2022-03-12 23:43:40+00:00,"RT @BlackCatUnloads: When President Biden took office, over 18 million people were receiving unemployment benefits and today only 2 million…"
97,1502792464314380292,2022-03-12 23:43:38+00:00,RT @1Aspeechrefugee: Interesting how she's playing make believe that people in South Carolina are New Mexicans. They got an unemployment ra…
98,1502792363130986499,2022-03-12 23:43:14+00:00,"RT @MuellerSheWrote: Why do we subsidize oil companies with our tax dollars if they’re raking in billions in profit, but I have to fill out…"
99,1502792347901317120,2022-03-12 23:43:10+00:00,"RT @BlackCatUnloads: When President Biden took office, over 18 million people were receiving unemployment benefits and today only 2 million…"
100,1502792346940809218,2022-03-12 23:43:10+00:00,RT @thabo_shingange: Unemployment is real… I don’t know who needs to read this but consider teaching English abroad for a few years. We are…
101,1502792303362064385,2022-03-12 23:43:00+00:00,"RT @JeremyRedfernFL: @NikkiFried Florida is ranked #1 for higher education by @usnews, we have a 3.5% unemployment rate, and Florida is the…"
102,1502792293149028353,2022-03-12 23:42:57+00:00,"RT @MuellerSheWrote: Why do we subsidize oil companies with our tax dollars if they’re raking in billions in profit, but I have to fill out…"
103,1502792256721494018,2022-03-12 23:42:49+00:00,"RT @MuellerSheWrote: Why do we subsidize oil companies with our tax dollars if they’re raking in billions in profit, but I have to fill out…"
104,1502792240413827076,2022-03-12 23:42:45+00:00,"RT @MuellerSheWrote: Why do we subsidize oil companies with our tax dollars if they’re raking in billions in profit, but I have to fill out…"
105,1502792213629222915,2022-03-12 23:42:38+00:00,RT @TinaBob17: What EU country would you like your grandchildren to prosper in? Shall I give you the unemployment figures?
106,1502792188295409668,2022-03-12 23:42:32+00:00,"RT @JustinAHorwitz: In President Biden’s first full year in office, the unemployment rate has gone from 6.4% to 3.8%.

That is the largest…"
107,1502792146155450378,2022-03-12 23:42:22+00:00,"RT @MuellerSheWrote: Why do we subsidize oil companies with our tax dollars if they’re raking in billions in profit, but I have to fill out…"
108,1502792145014513678,2022-03-12 23:42:22+00:00,"RT @JustinAHorwitz: In President Biden’s first full year in office, the unemployment rate has gone from 6.4% to 3.8%.

That is the largest…"
109,1502792070888505346,2022-03-12 23:42:04+00:00,"RT @MuellerSheWrote: Why do we subsidize oil companies with our tax dollars if they’re raking in billions in profit, but I have to fill out…"
110,1502792051955544069,2022-03-12 23:42:00+00:00,"@Nathan_Casebolt @james_acton32 @LawDavF Well if he can't beat Ukraine whats he going to do? Sanctions won't be lifted, a struggling ecconomy probably mass unemployment. He won't be able to stop Ukraine being armed, an angry and resentful people.Time i feel is not on putins side.But I'm an arse on twitter what do I know"
111,1502792024214458368,2022-03-12 23:41:53+00:00,I was going to have Chinese buffet since I finally got unemployment (!) but a 73 car pileup on the highway is a bit of a deterrent.
112,1502791995366023170,2022-03-12 23:41:46+00:00,"RT @govt45701: @Daytobehappy This dnc joementia administration has denigrated America and our economy since stealing the election.

Preside…"
113,1502791972209119235,2022-03-12 23:41:41+00:00,"@folkheartpress @GavinNewsom You love California because Gavin Newsome ignores the unemployment, gasoline taxes, homeless and crime crisis in CA to worry that Floridians don’t want their kindergarten children to be taught about sexuality?"
114,1502791940986884104,2022-03-12 23:41:33+00:00,"@BongaOfficial Hmm why we seating at almost 50% unemployment struggling when we have the biggest reserves of Platinum , Uranium , Gold , Manganese etc🤷🏾‍♂️🤷🏾‍♂️🥴? Answer is neo colonialism plus being lead by myopic leadership"
115,1502791883956924424,2022-03-12 23:41:20+00:00,"RT @BlackCatUnloads: When President Biden took office, over 18 million people were receiving unemployment benefits and today only 2 million…"
116,1502791812817121280,2022-03-12 23:41:03+00:00,"RT @JeremyRedfernFL: @NikkiFried Florida is ranked #1 for higher education by @usnews, we have a 3.5% unemployment rate, and Florida is the…"
117,1502791803015213056,2022-03-12 23:41:01+00:00,@INArteCarloDoss I’ll be on unemployment benefits from end of the month. Clearly Vlad made the call to not renew my temp contract.
118,1502791800708288518,2022-03-12 23:41:00+00:00,@rumpper @DrEliDavid @LouDobbs @ianmSC The last time we had deflation in the US was 2007 and 2008 not under Trump. The highest unemployment in US history was during the Great Depression starting in 1929. The high unemployment during Trump was due to COVID - but you can blame him for that if it makes you feel better.
119,1502791731221344258,2022-03-12 23:40:43+00:00,"RT @BlackCatUnloads: When President Biden took office, over 18 million people were receiving unemployment benefits and today only 2 million…"
120,1502791702599196680,2022-03-12 23:40:37+00:00,"RT @MuellerSheWrote: Why do we subsidize oil companies with our tax dollars if they’re raking in billions in profit, but I have to fill out…"
121,1502791658550792193,2022-03-12 23:40:26+00:00,"RT @osullivanauthor: Unemployment down to 3.8%.

678,000 jobs were created, far exceeding the 440,000 estimate.

I'm old enough to remember…"
122,1502791647653990401,2022-03-12 23:40:23+00:00,"@SchutzAustin Yes, but I guess my counter would be: What good is short term solvency if you settle for a program that's likely to set you up for long term unemployment? You need to weigh both."
123,1502791641836490755,2022-03-12 23:40:22+00:00,"RT @MuellerSheWrote: Why do we subsidize oil companies with our tax dollars if they’re raking in billions in profit, but I have to fill out…"
124,1502791551453437955,2022-03-12 23:40:01+00:00,"RT @QprEver: 🇬🇧Happy Brexit Saturday

They said ""leave"" wouldn't win - we did
They said jobs would move from 🇬🇧 to 🇪🇺 - they didn't
They sa…"
125,1502791507941548032,2022-03-12 23:39:50+00:00,"The fewer people that are working means those who do work pay double or more to make up the difference of More Workers!
Think about it!
You quit or get Fired, you collect Unemployment!
Who pays?
Those still working!
Democrats just go deeper into Debt!"
126,1502791463792435203,2022-03-12 23:39:40+00:00,"RT @govt45701: @Daytobehappy This dnc joementia administration has denigrated America and our economy since stealing the election.

Preside…"
127,1502791420406546438,2022-03-12 23:39:29+00:00,"RT @mollyesbian: also if you want to help me financially here's a handy donation link: https://t.co/jr3f6Ty7h7

it would help a lot given h…"
128,1502791410734747649,2022-03-12 23:39:27+00:00,"@aTakefromNorway @JackWaltimore @cndncommentator @general_ben Seriously, the US didn't really have a standing army in the leadup to WWI and was still recovering from the great depression in 1939. The New Deal helped but unemployment was still very high. US wasn't prepared for war on that scale at the time."
129,1502791395089788935,2022-03-12 23:39:23+00:00,I do hope @CllrAnyanwuLab  that  you now  understand why i have become frustrated and disollusion with the current elected Edmonton Green councillors for not addressing the high level.of youth unemployment and serious youth violence  @CllrAnyanwuLab @VoiceOfN9 https://t.co/VMKlQuj0rD
130,1502791380405420033,2022-03-12 23:39:20+00:00,"RT @Rothbard1776: Media in 2020: Trump is solely responsible for the highest unemployment rate and worst GDP since the Great Depression.

M…"
131,1502791340412780547,2022-03-12 23:39:10+00:00,"RT @BlackCatUnloads: When President Biden took office, over 18 million people were receiving unemployment benefits and today only 2 million…"
132,1502791276051185667,2022-03-12 23:38:55+00:00,RT @thabo_shingange: Unemployment is real… I don’t know who needs to read this but consider teaching English abroad for a few years. We are…
133,1502791222229934088,2022-03-12 23:38:42+00:00,RT @thabo_shingange: Unemployment is real… I don’t know who needs to read this but consider teaching English abroad for a few years. We are…
134,1502791200235044865,2022-03-12 23:38:37+00:00,"@spooknine “Donald Trump massively increased government spending in non-crisis times, did the largest expansion of unemployment benefits in American history, and made the conservative party a little less belligerent for war with a nuclear power”
“Oh, so he was a good President?”
“Well…”"
135,1502791157524402178,2022-03-12 23:38:27+00:00,@stevetenhave @RobotUnderlord @DavidCornDC Jesus Christ you don’t even remember the numbers you gave for unemployment. Never mind it’s obvious your not playing with a full deck. You’re nothing more than a government lackey with no critical thinking skills so why don’t you just go cause I’m not backing down
136,1502791014850826242,2022-03-12 23:37:53+00:00,"RT @MuellerSheWrote: Why do we subsidize oil companies with our tax dollars if they’re raking in billions in profit, but I have to fill out…"
137,1502790990909906949,2022-03-12 23:37:47+00:00,Massachusetts unemployment please get it together !!! 3 weeks and no benefits
138,1502790968474419201,2022-03-12 23:37:42+00:00,@docbaty Involuntary unemployment
139,1502790928951492608,2022-03-12 23:37:32+00:00,"@ksorbs Kevin needn’t worry about the price of gas, after all, where’s he going? Unemployment office? Washed up loser’s support group?"
140,1502790901059440645,2022-03-12 23:37:25+00:00,"RT @BlackCatUnloads: When President Biden took office, over 18 million people were receiving unemployment benefits and today only 2 million…"
141,1502790896571465729,2022-03-12 23:37:24+00:00,"@DKThompson @HappyNachou @MorningBrew Not trading visual aids, friend. If you want to believe those who go into the trades are in the lowest income bracket with the highest unemployment, then you live in that fantasy. The university has an interest in promoting its services, that was my point and I'm correct."
142,1502790851956817930,2022-03-12 23:37:14+00:00,"RT @JoeBiden: One year ago today, I signed the American Rescue Plan into law. It helped deliver: 

—500 million shots in arms
—The fastest…"
143,1502790850664968200,2022-03-12 23:37:13+00:00,"@righty64 Early 80's were tough. Unemployment was 7% in 1984!

The comeback began in the 80's. The flowers fully bloomed in the 90's. A true perfect storm."
144,1502790819043950594,2022-03-12 23:37:06+00:00,"Interesting how she's playing make believe that people in South Carolina are New Mexicans. They got an unemployment rate of 3.6%, ours is 5.9% and it's the red hats that don't got a life?? Far greater to spend your time waiting at a rally than sitting at home getting stoned. https://t.co/06Rl6mOsAd"
145,1502790762882375684,2022-03-12 23:36:53+00:00,@Jordbotanicals @RachelleWester1 @CrewsmatMorocco @POTUS Here's another SPED student who refuses to acknowledge that the unemployment was so high bc of the PLANDEMIC. You people have serious low IQS! 🤣🤣
146,1502790750639067137,2022-03-12 23:36:50+00:00,"RT @MuellerSheWrote: Why do we subsidize oil companies with our tax dollars if they’re raking in billions in profit, but I have to fill out…"
147,1502790728023519232,2022-03-12 23:36:44+00:00,RT @lulujayLONA: ...and also can we please be counted by South Africans! If anybody comes to mine with a suspect accent nje... @Stats_Hub_…
148,1502790707622268930,2022-03-12 23:36:39+00:00,"RT @MuellerSheWrote: Why do we subsidize oil companies with our tax dollars if they’re raking in billions in profit, but I have to fill out…"
149,1502790699959394310,2022-03-12 23:36:38+00:00,"RT @QprEver: 🇬🇧Happy Brexit Saturday

They said ""leave"" wouldn't win - we did
They said jobs would move from 🇬🇧 to 🇪🇺 - they didn't
They sa…"
150,1502790646586822658,2022-03-12 23:36:25+00:00,"RT @MuellerSheWrote: Why do we subsidize oil companies with our tax dollars if they’re raking in billions in profit, but I have to fill out…"
151,1502790632640819205,2022-03-12 23:36:21+00:00,"RT @BillyRay5229: Again - Florida is:
#50 in Health coverage
#50 in unemployment insurance
#50 in affordable housing
#46 in teacher pay

Bu…"
152,1502790554723225603,2022-03-12 23:36:03+00:00,"RT @QprEver: 🇬🇧Happy Brexit Saturday

They said ""leave"" wouldn't win - we did
They said jobs would move from 🇬🇧 to 🇪🇺 - they didn't
They sa…"
153,1502790513975443458,2022-03-12 23:35:53+00:00,"RT @BlackCatUnloads: When President Biden took office, over 18 million people were receiving unemployment benefits and today only 2 million…"
